Date,Close,High,Low,Open,Volume
2014-04-28,33.94816589355469,34.29703541616181,33.300269425525116,33.34180068167004,50610200
2014-04-29,33.64913558959961,34.21396954215167,33.549459941687985,34.13921201406003,29636200
2014-04-30,33.55776596069336,33.64082846723392,33.36671649211333,33.55776596069336,35458700
2014-05-01,33.22551727294922,33.52454743538692,33.18398601008448,33.4248717707851,28787400
2014-05-02,32.968017578125,33.50793348823952,32.94309945473368,33.48301536484821,43416600
2014-05-05,32.75204849243164,32.926481668814645,32.6440646919238,32.826806020686035,22460900
2014-05-06,32.4447021484375,32.685584617191736,32.35333151573079,32.63574839471944,27112400
2014-05-07,32.74373245239258,32.81848996263858,31.987852368185628,32.577607468406754,41744500
2014-05-08,32.926490783691406,33.142458444492334,32.36996482822863,32.67730001007177,32120400
2014-05-09,32.84341812133789,33.10091380160456,32.70220805302863,32.84341812133789,29647600
2014-05-12,33.20058059692383,33.24211183658147,32.934776860758326,33.00953435959428,22782600
2014-05-13,33.81123733520508,33.87815868650586,33.33443387563681,33.392988462532166,27004800
2014-05-14,33.660667419433594,33.83633116312082,33.50173082096723,33.71085523706688,18818700
2014-05-15,33.12531280517578,33.79451362223872,33.0500278728055,33.535198146077526,37793200
2014-05-16,33.317718505859375,33.32608208223548,32.849278454127884,33.18387575594742,29867100
2014-05-19,33.250789642333984,33.30934423673971,33.0082044992325,33.13368045352253,24537400
2014-05-20,33.19223403930664,33.4097220703496,33.00820349620307,33.19223403930664,21320900
2014-05-21,33.75267791748047,33.75267791748047,33.24241704627822,33.29260486158505,22398700
2014-05-22,33.54355239868164,33.75267679815219,33.334427999211094,33.70248898450972,20201800
2014-05-23,33.56026840209961,33.76939271226645,33.459889626694974,33.76939271226645,18020000
2014-05-27,33.61884689331055,33.6774014865747,33.300980013015426,33.6774014865747,26160600
2014-05-28,33.4682731628418,33.6188430112733,33.30933974104661,33.57701876248358,25711500
2014-05-29,33.74431610107422,33.75267967373214,33.384621848061705,33.585382692690814,19888200
2014-05-30,34.246212005615234,34.271309104518686,33.66902978659964,33.83632995168662,34567600
2014-06-02,34.12074661254883,34.37169531865205,34.02873134241426,34.25458613520294,18504300
2014-06-03,33.702491760253906,34.028725339739005,33.66903108774637,33.96180399472393,18068900
2014-06-04,33.72758483886719,33.769409082979344,33.342796687458936,33.635569587229284,23209000
2014-06-05,34.4720573425293,34.50551800461244,33.79449648575963,33.95342984417802,31865200
2014-06-06,34.69792175292969,34.84849158353283,34.49716410611568,34.69792175292969,24060500
2014-06-09,34.52227020263672,34.69793400336506,34.31314571863067,34.622649061483436,15019200
2014-06-10,34.38842010498047,34.43024435074644,34.1792956851652,34.321498758966584,15117700
2014-06-11,34.17930603027344,34.35496983025022,34.1040210887139,34.2378606302657,18040000
2014-06-12,33.94507598876953,34.196024644242485,33.702490905718726,34.13747006433164,29818900
2014-06-13,34.488792419433594,34.773201704308,34.17928923003594,34.38004684819152,26310000
2014-06-16,34.714656829833984,34.80667209343463,34.3298686284001,34.3298686284001,24205300
2014-06-17,34.8652229309082,35.057617010931295,33.74431593221928,34.53898935213056,22518600
2014-06-18,34.84014129638672,34.91542624039591,34.44698623422912,34.80668061216342,27097000
2014-06-19,34.723026275634766,34.94051751565172,34.572459589989656,34.77321729817397,19828200
2014-06-20,34.8652229309082,34.990698857046695,34.61427426961658,34.67282885088511,47764900
2014-06-23,35.124549865722656,35.132913441079374,34.87359793121154,34.90705861461121,18743900
2014-06-24,34.92379379272461,35.082727274403304,34.764860311045915,34.99071516879154,26509100
2014-06-25,35.15799331665039,35.17472365166842,34.68118993708441,34.881950766315676,20049100
2014-06-26,34.898681640625,35.08270894669689,34.65609656559254,35.07434537455119,23604400
2014-06-27,35.34203338623047,35.37549406533218,34.723023586792834,34.806675284547104,74640000
2014-06-30,34.8819580078125,35.30857047088916,34.8819580078125,35.27510979390665,30793100
2014-07-01,35.02415084838867,35.25837232773346,34.87358103701875,35.01578727708361,26917000
2014-07-02,35.049251556396484,35.049251556396484,34.73974513946947,34.907045301676064,20208100
2014-07-03,34.96560287475586,35.12453947840907,34.76484521570033,35.057618131400254,15969300
2014-07-07,35.124549865722656,35.23329230029198,34.890328272911376,34.92378895631104,21952400
2014-07-08,34.94887924194336,35.13290979053312,34.80667613875023,35.0241641762768,31218200
2014-07-09,34.85686111450195,35.12454334098826,34.73975193534371,35.11617657619935,18445900
2014-07-10,34.87359619140625,35.13291168833712,34.33823804766558,34.60591711953591,21854700
2014-07-11,35.20818328857422,35.20818328857422,34.697919253945095,34.88194974275823,24083000
2014-07-14,35.25001907348633,35.50933455710258,35.16637056444164,35.316940433510936,21881100
2014-07-15,35.50932693481445,35.52605727122934,35.157996252072614,35.40894810731052,28748700
2014-07-16,36.87281036376953,37.065204400801065,35.534412484311346,35.559506387537525,63318000
2014-07-17,37.249244689941406,38.23631231416361,37.015026335375374,38.01882429792169,82180300
2014-07-18,37.383094787597656,37.508570765054145,37.01503681323817,37.349637292464365,43407500
2014-07-21,37.50856018066406,37.77623921211509,36.98993245610093,37.27434182589086,37604400
2014-07-22,37.50018310546875,37.76786204054498,37.299422308669264,37.64238614367223,43095800
2014-07-23,37.53365707397461,38.01882735138272,37.32453261460615,38.01882735138272,52362900
2014-07-24,37.1405029296875,37.64240032428363,37.073581575215584,37.583845734613604,30725300
2014-07-25,37.22414779663086,37.35798730151865,37.05684761777474,37.05684761777474,26737700
2014-07-28,36.780799865722656,37.23250613686895,36.74733919645699,37.10703341360028,29684200
2014-07-29,36.71389389038086,36.88119411573211,36.5047694064384,36.73062423201463,27763100
2014-07-30,36.4545783996582,36.88955448033187,36.211993253561886,36.864460565558495,31921400
2014-07-31,36.103233337402344,36.546576008049755,36.03631519418427,36.28726381547554,31537500
2014-08-01,35.85230255126953,36.17853624033553,35.63481129790124,36.14507555658865,31170300
2014-08-04,36.27891540527344,36.362567115343175,35.81047859282873,35.94431813795386,34277400
2014-08-05,36.036312103271484,36.35417884051672,35.82718773830167,36.22870613612557,26266400
2014-08-06,35.75193786621094,36.1116291906505,35.30859160824961,35.75193786621094,24634000
2014-08-07,36.161800384521484,36.34583092608197,35.676633308115576,35.835566745199486,30314900
2014-08-08,36.1367073059082,36.23708615317576,35.89412216660776,36.161801219978585,28942700
2014-08-11,36.1367073059082,36.34583176579079,35.98613743951386,36.18689513404897,20351600
2014-08-12,36.40437316894531,36.46292774121758,35.969394067076436,36.00285473437055,21431100
2014-08-13,36.87281036376953,36.95645883517989,36.404370627311465,36.53821009615882,22889500
2014-08-14,37.03175735473633,37.15723010799604,36.81426614350885,36.87282392421303,19313200
2014-08-15,37.46673583984375,37.55875110499269,37.140502220487136,37.291072074187994,41611300
2014-08-18,37.73440933227539,37.73440933227539,37.37471508911497,37.59220307310288,26891100
2014-08-19,38.15526580810547,38.163681616627954,37.734404741848394,37.85224532665396,28139500
2014-08-20,37.835418701171875,38.214194385102424,37.79333322760533,38.163689890273076,24770500
2014-08-21,38.06269073486328,38.087941381213945,37.73441948863922,37.74283530045065,22285500
2014-08-22,38.00375747680664,38.27310831587098,37.936418161582914,38.17209934303539,18294500
2014-08-25,38.02061080932617,38.247876311630975,37.9111891759668,38.214209845706534,16910000
2014-08-26,37.885921478271484,38.21419589122668,37.82700117077295,38.13844075145486,14873100
2014-08-27,37.7680778503418,37.877502645930875,37.67548788568301,37.79333170219508,21287900
2014-08-28,37.7765007019043,37.860671654175256,37.5492352776735,37.66707589521925,17657600
2014-08-29,38.239444732666016,38.24786054294821,37.75966327368628,37.95325901933461,21607600
2014-09-02,37.95325469970703,38.264691019354856,37.7512399558529,38.23944038046638,22976800
2014-09-03,37.84383773803711,37.97009738041731,37.481896854857716,37.481896854857716,33684500
2014-09-04,38.096343994140625,38.10476301395156,37.6418164627228,37.65865129142942,26475500
2014-09-05,38.64347457885742,38.660309411872554,37.97009731283251,37.97009731283251,36939400
2014-09-08,39.114837646484375,39.39260434530968,38.710811313973835,38.736061956344535,45736700
2014-09-09,39.35893249511719,39.535696614640294,39.072746790788926,39.11483547362319,40302400
2014-09-10,39.426265716552734,39.51043664736197,38.95490015564152,39.40943088820785,27302400
2014-09-11,39.56094741821289,39.56094741821289,39.114835634394154,39.34210103678738,29216400
2014-09-12,39.30843734741211,39.577788262823034,39.224263179523575,39.485198283603744,38244700
2014-09-15,38.921241760253906,39.31684906998212,38.80339793746514,39.17375781582669,37667600
2014-09-16,39.35893249511719,39.43468762893689,38.96332520598377,39.047496149820915,27910600
2014-09-17,39.15692901611328,39.30002029231188,38.91282873339247,38.938079379564854,38311900
2014-09-18,39.291595458984375,39.41785508268902,39.10641553379506,39.21584032694471,35556600
2014-09-19,39.99864959716797,40.040735075788454,39.22426330470305,39.401027452375,202522400
2014-09-22,39.6114501953125,39.880801058129066,39.544110874150576,39.81346173696715,38686100
2014-09-23,39.19058609008789,39.544107866553574,39.114830965000195,39.43468308344573,33430300
2014-09-24,39.6282958984375,39.653546545343474,39.005419850453166,39.24952014026571,26582700
2014-09-25,38.75288772583008,39.636695322199856,38.74446870639806,39.45993444510892,33077400
2014-09-26,39.064327239990234,39.24108813167112,38.517206524693734,38.66030096861306,27078800
2014-09-29,39.08959197998047,39.190600992449966,38.517220419652816,38.702400398263684,26091000
2014-09-30,39.022239685058594,39.12324544477191,38.727635003764874,39.030655493820035,33033100
2014-10-01,38.63505554199219,39.1653382885708,38.59296685751049,38.946491899478715,38088400
2014-10-02,38.517215728759766,38.803401474069915,38.41620993950799,38.57613925098246,25119400
2014-10-03,38.79497528076172,38.971736167377635,38.390949020961635,38.70238532751092,32453200
2014-10-06,38.79497528076172,38.971736167377635,38.651880840942674,38.82022591858819,20604000
2014-10-07,38.323604583740234,38.660294694033986,38.23101464286371,38.601374406369814,25723700
2014-10-08,39.37576675415039,39.46835671757583,38.16368784155573,38.28152844558242,33031000
2014-10-09,38.59297561645508,39.392612639353345,38.50038883796324,39.14009652973193,34422800
2014-10-10,37.06103515625,38.82023504902966,36.993699035903646,38.38253902857219,51978100
2014-10-13,36.74118423461914,37.507151494148815,36.60650877835841,36.884275502120346,37100200
2014-10-14,36.80851364135742,37.35563438873151,36.66542239996407,36.926354242720315,38115700
2014-10-15,36.37924575805664,36.52233703505361,35.43651429075421,36.19406578931574,60218700
2014-10-16,35.9752311706543,36.261417029499725,35.537534962366145,35.79846695569284,49040400
2014-10-17,36.724342346191406,36.9852741864292,36.017295533922706,36.36240152497555,40683300
2014-10-20,37.103118896484375,37.15362017728138,36.03413123710098,36.24456180286348,34527900
2014-10-21,37.7765007019043,37.860671654175256,37.19571021412026,37.338804686080096,36433800
2014-10-22,37.35564041137695,37.936427702123616,37.22938076903738,37.87750739194277,33570900
2014-10-23,37.89433670043945,38.25627753073575,37.48189137838706,37.557646510563394,45451900
2014-10-24,38.82865524291992,39.47678187676172,38.029018320080496,39.41786156558666,61076700
2014-10-27,38.64347457885742,38.80340067612706,38.475129459622174,38.475129459622174,30371300
2014-10-28,39.13167190551758,39.140087715879325,38.52563081016574,38.60138594708472,29049800
2014-10-29,39.2411003112793,39.308439649533895,39.005419049220976,39.08959001112284,30276100
2014-10-30,38.761314392089844,38.98857981668866,38.525633156616706,38.98857981668866,30073900
2014-10-31,39.518863677978516,39.53569850973604,39.1232531589663,39.51044465664183,35849700
2014-11-03,39.931312561035156,39.94814739563558,39.33369038184385,39.46836584773085,23130400
2014-11-04,40.04072952270508,40.17540496216276,39.77137864378971,39.813464116573535,21530800
2014-11-05,40.28482437133789,40.31849402942735,39.779789132741996,40.23431988420371,22449600
2014-11-06,40.99186706542969,41.12654247349657,40.225900080002745,40.28482037034982,33037800
2014-11-07,40.97505187988281,41.17706348336203,40.64678061604167,41.17706348336203,28000600
2014-11-10,41.151798248291016,41.370647820552335,40.865612569044565,40.94978671642023,36370100
2014-11-11,41.13497543334961,41.202314770918335,40.9497986768683,41.11814059895743,23445200
2014-11-12,41.05922317504883,41.17706381317499,40.84037673437403,40.8740464055291,22722100
2014-11-13,41.75784683227539,41.79151649732662,41.00029542320277,41.08446958583083,26210400
2014-11-14,41.73257827758789,42.12818543394175,41.57264904269318,41.867253669074984,29081700
2014-11-17,41.6315803527832,41.84201090840089,41.3622294984658,41.589494883842754,30318600
2014-11-18,41.2843132019043,41.78406187342252,41.25043116932071,41.61465494167307,23995500
2014-11-19,40.843833923339844,41.29275929814635,40.598194169470865,41.216526382503105,26177500
2014-11-20,41.25041198730469,41.25041198730469,40.54737467837557,40.657489617483,21510600
2014-11-21,40.640567779541016,41.546891154623836,40.29328502115571,41.521481245600285,42884800
2014-11-24,40.310218811035156,40.65750150716212,40.140811908521734,40.64903261606201,35434200
2014-11-25,40.208587646484375,40.63210341025634,40.19164662819324,40.369522473496936,28008000
2014-11-26,40.44573974609375,40.64902865553655,40.047634048650714,40.225513056101015,27163600
2014-11-28,40.496559143066406,40.82690076396167,40.327152272278056,40.61514298326806,21534400
2014-12-01,41.18266677856445,41.31819167665886,40.41186831480841,40.555865336565965,31191600
2014-12-02,41.04713821411133,41.54688683704066,40.826911486066884,41.36901103002382,25773500
2014-12-03,40.725257873535156,41.08100939361231,40.49655908298528,41.030186363101016,23534800
2014-12-04,41.369014739990234,41.555362686625145,40.82691514741789,40.98784995422267,30320400
2014-12-05,41.013248443603516,41.47911818047911,40.97936965187692,41.35206221020985,27313400
2014-12-08,40.40339660644531,40.95396505294643,40.19163876598299,40.87773210113326,26663100
2014-12-09,40.310218811035156,40.58973745368959,39.852821143599286,39.90364418370369,24330500
2014-12-10,39.725772857666016,40.36951528221106,39.556365936101024,40.301754452286026,30431800
2014-12-11,39.954463958740234,40.43727476140262,39.539420440660805,39.87823424540018,29060400
2014-12-12,39.76811218261719,40.42879542975928,39.53094126912548,39.62411521037215,34248400
2014-12-15,39.53095245361328,40.3779838228992,39.42930959402608,39.97988127652923,29247800
2014-12-16,38.25193405151367,39.251431261585886,38.226524146040525,38.878738646251584,47801400
2014-12-17,38.743202209472656,38.9210779570671,38.03169598792782,38.15874870856653,34970900
2014-12-18,40.25092697143555,40.25092697143555,39.25142979861634,39.45471872832869,40105600
2014-12-19,40.369503021240234,40.74219555055493,39.95445635102183,40.34409312163184,64551200
2014-12-22,40.640567779541016,40.7591516632089,40.4118689048236,40.47116084665754,26566000
2014-12-23,41.03866195678711,41.33512158194017,40.767612233456425,40.970897910370645,23648100
2014-12-24,40.776084899902344,41.19960053572379,40.72526509155121,41.19960053572379,11437800
2014-12-26,40.55586624145508,41.004791870565235,40.505043191847534,41.004791870565235,13197800
2014-12-29,40.19164276123047,40.4711614582188,40.03070471853341,40.40340062274257,14439500
2014-12-30,39.82740020751953,40.33561754312307,39.674934360605064,40.183151696208604,16384700
2014-12-31,39.344608306884766,40.18316756490188,39.344608306884766,39.58177605967049,21552500
2015-01-02,39.60718536376953,40.16622593765409,39.420840659920174,39.522483519398754,27913900
2015-01-05,39.24296569824219,39.5817763142339,39.17520163634286,39.27684449802354,39673900
2015-01-06,38.666969299316406,39.598702175689326,38.5737953654457,39.28530158726092,36447900
2015-01-07,39.158260345458984,39.35307717529689,38.53145893314019,38.94650250026539,29114100
2015-01-08,40.310218811035156,40.445743686812314,39.57330250094486,39.5987124054131,29645200
2015-01-09,39.97140121459961,40.50503177599165,39.72576462198083,40.327155999250174,23944200
2015-01-12,39.471641540527344,40.26785271283056,39.26835591908115,40.166206670940774,23651900
2015-01-13,39.268375396728516,40.5812733929366,39.01426662829603,39.78506505686994,35270600
2015-01-14,38.9295654296875,39.166736437531576,38.641574601795035,38.9295654296875,29719600
2015-01-15,38.522979736328125,39.28530913151423,38.463687809054505,39.149784264722,32750800
2015-01-16,39.16673278808594,39.20061158790526,38.26040623059236,38.37899333904909,35695300
2015-01-20,39.29378128051758,39.514011226797486,38.599215876714105,39.217548334677296,36161900
2015-01-21,38.89567947387695,39.08202741171545,38.52298682936826,38.912620489241206,39081100
2015-01-22,39.92057800292969,39.92904689250361,39.03119596397086,39.28530465636376,35898000
2015-01-23,39.96293640136719,40.14081219625576,39.64106360740125,40.11540229160537,26211600
2015-01-26,39.818946838378906,39.920592938298476,39.166735468655304,39.81047794563655,42525500
2015-01-27,36.134361267089844,36.59175902227076,35.66849461918419,36.38000116129832,169164000
2015-01-28,34.88922119140625,36.24447333082105,34.863811284116714,36.2021224082824,84507100
2015-01-29,35.58379364013672,35.67696762669774,34.55041735660179,34.669001255436214,63585300
2015-01-30,34.220054626464844,35.21955149223834,34.177700490375365,35.19413836435127,78004900
2015-02-02,34.96543502807617,35.04166793943486,34.07605321633583,34.38098486177058,50352500
2015-02-03,35.23649978637695,35.51602165839568,34.77063323084697,35.26191292184913,52082400
2015-02-04,35.439781188964844,35.753181789785245,35.03320665058959,35.524483006105314,41614800
2015-02-05,35.95648193359375,36.117416729020974,35.456733301177586,35.76166510823399,36548200
2015-02-06,35.9225959777832,36.24446876462931,35.7023692696261,36.15129480808166,34616600
2015-02-09,35.8802490234375,36.202121845833425,35.75319302662726,35.77860616469024,31381100
2015-02-10,36.08351516723633,36.22751210092058,35.72776373901606,36.20210220780955,29670700
2015-02-11,35.897178649902344,36.12587743290426,35.75318168378979,36.12587743290426,38262500
2015-02-12,36.49858093261719,36.49858093261719,36.007301199573504,36.134357194303604,33268800
2015-02-13,37.15925216674805,37.15925216674805,36.54939199303988,36.74420875156013,40264900
2015-02-17,37.17631912231445,37.53460240142098,36.84362332207818,37.50901166838834,33695700
2015-02-18,37.13364791870117,37.2786696045062,37.0142202093094,37.218955749810306,27111700
2015-02-19,37.108089447021484,37.133680191514586,36.724212008805736,36.83511065854892,27603400
2015-02-20,37.415184020996094,37.43224559868233,36.928940446509536,37.11661129273174,29721100
2015-02-23,37.662567138671875,37.69668703546242,37.23603751424371,37.278689825853974,32518800
2015-02-24,37.61138916015625,37.79053085355709,37.46636736966745,37.66257389576936,25271700
2015-02-25,37.526065826416016,37.61137042244303,37.363982538138245,37.491942686340515,29759800
2015-02-26,37.58578872680664,37.730807225734694,37.440766973716066,37.526074844405386,28957300
2015-02-27,37.40664291381836,37.70521557271079,37.24456284470243,37.64550169176479,33807700
2015-03-02,37.4322395324707,37.69668580834361,37.15072842751385,37.25309462287876,31924000
2015-03-03,36.92039489746094,37.38957998152847,36.75831484834073,37.159253645939515,31748600
2015-03-04,36.73272705078125,36.86068396688332,36.57917614812892,36.69007149125159,25748700
2015-03-05,36.775390625,36.88628925626694,36.528002622236556,36.74126746858505,23193500
2015-03-06,36.135597229003906,36.77539178828751,35.95645553340371,36.68155473225977,36248800
2015-03-09,36.5535888671875,36.79244767855454,35.99056987223283,35.99056987223283,32108000
2015-03-10,35.85408401489258,36.43416464254024,35.85408401489258,36.12706275094286,39159700
2015-03-11,35.81140899658203,36.14410141686341,35.69198128203602,36.092919970150064,32215300
2015-03-12,34.992496490478516,35.52992481614904,34.8560071185486,35.256946072289196,59992500
2015-03-13,35.299591064453125,35.376366523614216,34.64273508144439,34.719510540605484,58007700
2015-03-16,35.453125,35.5213680120297,35.21426632249336,35.37634957761591,35273500
2015-03-17,35.57257843017578,35.6834770658335,35.10339640046558,35.291067259851594,31673400
2015-03-18,36.25501251220703,36.53652358312324,35.256934906221815,35.34223951635033,44194800
2015-03-19,36.075870513916016,36.33178759587796,36.01615663659697,36.05027652780625,33879100
2015-03-20,36.57918930053711,36.664493941943945,36.246496643221576,36.30621054303906,71904500
2015-03-23,36.56211853027344,36.79244490916759,36.493872230973246,36.57918010509849,26246100
2015-03-24,36.59623718261719,36.82656027904431,36.46827701423567,36.49386774624707,25513300
2015-03-25,35.367855072021484,36.621853896854894,35.35079348718839,36.61332147735606,43469900
2015-03-26,35.15456008911133,35.4957849857298,34.90717220177103,35.163092501315774,37495600
2015-03-27,34.94983673095703,35.342243184940365,34.830408962715374,35.07779365943197,34401400
2015-03-30,34.94131088256836,35.43608687730278,34.89865856506169,35.060738673252324,35049700
2015-03-31,34.68539047241211,35.00102149737423,34.58302426915792,34.7877566756663,34887200
2015-04-01,34.736572265625,34.77069216105106,34.386818117747296,34.63420281685885,36865300
2015-04-02,34.369754791259766,34.75363206916145,34.22473303998025,34.685385773462265,37487500
2015-04-06,35.444618225097656,35.64082150105927,34.275927731690025,34.41241710862695,39223700
2015-04-07,35.42754364013672,35.751707011667136,35.23987284959784,35.49578993063249,28809400
2015-04-08,35.33369445800781,35.564020727922916,35.00953445219643,35.36781759151252,24753400
2015-04-09,35.3848991394043,35.50432691994812,35.18869589220188,35.18869589220188,25723900
2015-04-10,35.589630126953125,35.78583334838298,35.32518060894113,35.51285467037948,28022000
2015-04-13,35.623741149902344,35.87966144419245,35.30811024221606,35.316642654245314,30276700
2015-04-14,35.52991485595703,35.85407498956589,35.30811765489581,35.657871775803976,24244400
2015-04-15,36.05028533935547,36.22089785375262,35.55551262718309,35.62375568044412,27343600
2015-04-16,35.9649658203125,36.118516694286,35.6749256421583,35.78582421873065,22509700
2015-04-17,35.50431823730469,35.60668767059016,35.11191183886352,35.54697054075922,42387600
